STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Data Item,REGIONTYPE,Region Type,ASGS_2021,Region,FREQUENCY,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11201,Richmond Valley - Coastal,A,Annual,2022,,88799,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11202,Richmond Valley - Hinterland,A,Annual,2022,,71990,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11203,Tweed Valley,A,Annual,2022,,97966,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11301,Griffith - Murrumbidgee (West),A,Annual,2022,,49607,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11302,Tumut - Tumbarumba,A,Annual,2022,,14945,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11303,Wagga Wagga,A,Annual,2022,,100028,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11401,Shoalhaven,A,Annual,2022,,109363,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,11402,Southern Highlands,A,Annual,2022,,52800,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20601,Brunswick - Coburg,A,Annual,2022,,92141,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20602,Darebin - South,A,Annual,2022,,53981,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20603,Essendon,A,Annual,2022,,69463,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20604,Melbourne City,A,Annual,2022,,160314,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20605,Port Phillip,A,Annual,2022,,104111,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20606,Stonnington - West,A,Annual,2022,,63550,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20607,Yarra,A,Annual,2022,,93345,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20701,Boroondara,A,Annual,2022,,169632,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20702,Manningham - West,A,Annual,2022,,100139,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20703,Whitehorse - West,A,Annual,2022,,109860,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20801,Bayside,A,Annual,2022,,102241,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20802,Glen Eira,A,Annual,2022,,159488,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20803,Kingston,A,Annual,2022,,124101,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20804,Stonnington - East,A,Annual,2022,,42974,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20901,Banyule,A,Annual,2022,,127427,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20902,Darebin - North,A,Annual,2022,,96624,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20903,Nillumbik - Kinglake,A,Annual,2022,,67375,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20904,Whittlesea - Wallan,A,Annual,2022,,261823,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21001,Keilor,A,Annual,2022,,62196,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21002,Macedon Ranges,A,Annual,2022,,33666,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21003,Moreland - North,A,Annual,2022,,81792,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21004,Sunbury,A,Annual,2022,,46317,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21005,Tullamarine - Broadmeadows,A,Annual,2022,,212702,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21101,Knox,A,Annual,2022,,159590,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21102,Manningham - East,A,Annual,2022,,26495,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21103,Maroondah,A,Annual,2022,,115294,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21104,Whitehorse - East,A,Annual,2022,,63525,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21105,Yarra Ranges,A,Annual,2022,,156643,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21201,Cardinia,A,Annual,2022,,123343,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21202,Casey - North,A,Annual,2022,,138933,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21203,Casey - South,A,Annual,2022,,240171,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21204,Dandenong,A,Annual,2022,,195300,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21205,Monash,A,Annual,2022,,187417,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21301,Brimbank,A,Annual,2022,,184854,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21302,Hobsons Bay,A,Annual,2022,,87166,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21303,Maribyrnong,A,Annual,2022,,87605,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21304,Melton - Bacchus Marsh,A,Annual,2022,,213073,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21305,Wyndham,A,Annual,2022,,314096,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21401,Frankston,A,Annual,2022,,141161,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21402,Mornington Peninsula,A,Annual,2022,,169733,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20101,Ballarat,A,Annual,2022,,118484,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20102,Creswick - Daylesford - Ballan,A,Annual,2022,,30892,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20103,Maryborough - Pyrenees,A,Annual,2022,,26785,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20201,Bendigo,A,Annual,2022,,103871,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20202,Heathcote - Castlemaine - Kyneton,A,Annual,2022,,52930,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20203,Loddon - Elmore,A,Annual,2022,,12296,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20301,Barwon - West,A,Annual,2022,,22879,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20302,Geelong,A,Annual,2022,,215372,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20303,Surf Coast - Bellarine Peninsula,A,Annual,2022,,96432,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20401,Upper Goulburn Valley,A,Annual,2022,,60437,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20402,Wangaratta - Benalla,A,Annual,2022,,48512,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20403,Wodonga - Alpine,A,Annual,2022,,76926,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20501,Baw Baw,A,Annual,2022,,59414,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20502,Gippsland - East,A,Annual,2022,,49060,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20503,Gippsland - South West,A,Annual,2022,,72693,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20504,Latrobe Valley,A,Annual,2022,,77560,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,20505,Wellington,A,Annual,2022,,45697,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21501,Grampians,A,Annual,2022,,59794,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21502,Mildura,A,Annual,2022,,57250,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21503,Murray River - Swan Hill,A,Annual,2022,,37893,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21601,Campaspe,A,Annual,2022,,38718,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21602,Moira,A,Annual,2022,,30584,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21603,Shepparton,A,Annual,2022,,68775,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21701,Glenelg - Southern Grampians,A,Annual,2022,,36504,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21703,Colac - Corangamite,A,Annual,2022,,38159,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,21704,Warrnambool,A,Annual,2022,,53053,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,30101,Capalaba,A,Annual,2022,,74712,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,ERP_P_20,Estimated resident population: Persons (no.),SA3,Statistical Area Level 3,30102,Cleveland - Stradbroke,A,Annual,2022,,96702,,PSNS,Persons,,,,,,
